Year,Mont,DG-015,S060,E0060,Gas,W-Water,Electric,1.boyama ,reproses,reprosesyüzde,boyamamiktari,paket miktari,buhargun,gunlukboyama ,yedekisletme,kur/tl,toplamenerji,tamirsizenerji,gaztuketim,sutuketim,elektriktuketım,dgazfiyat,sufiyat,elektrikfiyat
2011,1,113760.37,24166.03,54000.94,196891.45,37931.0,312642.0,283705.0,50526.0,0.15117089677498496,334231.0,326795.0,28.0,10132.32142857143,13347.0,1.598,34.55475271679953,38.35614497196399,0.5664669513030169,0.10912946158847799,0.899487309323375,0.5777821738831218,0.6371050064590967,0.17272452197721355
2011,2,108012.1,21027.95,62620.68,186942.56,32437.0,311526.0,306814.0,48169.0,0.1356938219576712,354983.0,322974.0,27.0,11363.481481481482,7119.0,1.5917,33.2537783814604,38.35614497196399,0.5162704431348073,0.08957973167781454,0.8603266482924701,0.5777822877786631,0.6482704935721553,0.20101269235954625
2011,3,117004.07,22130.4,56619.22,202505.46,34710.0,330822.0,366167.0,50916.0,0.12207642123989709,417083.0,402166.0,30.0,12205.566666666668,5627.0,1.5352,31.964260457871628,34.2959327387622,0.4790647488822124,0.08211303257552459,0.7826216555085046,0.5777822978205132,0.6375799481417459,0.17114708211666696
2011,4,90682.37,18797.2,49591.51,156949.04,29429.0,289638.0,282950.0,40782.0,0.12597457155919092,323732.0,350526.0,24.0,11789.583333333334,5186.0,1.513,31.964260457871628,36.48839652553731,0.4771676831307499,0.08947214807338,0.8805781380161621,0.5777822533989376,0.6387305039247001,0.17121893536069163
2011,5,75073.78,15741.0,39772.87,129934.37,24587.0,232938.0,190741.0,17933.0,0.08593787438780107,208674.0,259329.0,28.0,6812.178571428572,8346.0,1.5848,37.968888595188524,41.388981716173404,0.5987207169846097,0.11329370564924891,1.0733480785181089,0.5777823065598425,0.6402163745068532,0.17074444702023717
2011,6,82554.62,19719.6,45305.86,142881.88,30896.0,263484.0,244784.0,32384.0,0.11683888471973676,277168.0,292469.0,29.0,8440.827586206897,4272.0,1.6146,32.47707970623659,36.69997636083141,0.507681495167709,0.10977828311540648,0.9361995451961341,0.5777822912184526,0.6382573795960642,0.1719491885655296
2011,7,81787.84,21870.0,48939.24,141554.79,32179.0,284922.0,235284.0,15291.0,0.061023645615085303,250575.0,287759.0,29.0,8113.241379310345,12154.0,1.6721,34.73569266968591,36.88226464574524,0.5387863159377153,0.12247981760673546,1.0844710709514367,0.5777822142224929,0.6796357873147083,0.17176364057531535
2011,8,69949.75,19631.81,45204.6,119914.41,29280.0,264204.0,257171.0,11289.0,0.04205095731207629,268460.0,296090.0,28.0,9184.67857142857,10022.0,1.7442,27.74929086467295,28.921708347807957,0.4306002183264987,0.10514144540760265,0.9487291817783555,0.5833306439151058,0.6704853142076503,0.1710973338783667
2011,9,96608.57,22936.1,45326.42,165615.46,34268.0,267858.0,261817.0,16419.0,0.05901105536307307,278236.0,325275.0,29.0,9028.172413793103,11217.0,1.8499,30.79060353122053,32.642207798011874,0.5721670184796841,0.118388823055902,0.9253937599541203,0.583330626259167,0.6693153962880821,0.1692180931687685
2011,10,112225.71,23638.07,54322.35,168315.24,35315.0,311454.0,306349.0,13807.0,0.043125851147565564,320156.0,367797.0,28.0,10941.035714285714,22484.0,1.7446,31.815951193408015,33.15183548156456,0.49123056268970344,0.10306735932757413,0.9089831893532571,0.6667590528344315,0.6693492850063713,0.17441532296904197
2011,11,109496.09,21945.6,47541.09,164221.4,32766.0,272574.0,273053.0,21306.0,0.07238100414799616,294359.0,297995.0,24.0,11377.208333333334,19271.0,1.8396,31.022032636141223,33.283069798145114,0.523615087842362,0.10447342409845997,0.8690941555335905,0.6667589607688158,0.6697674418604651,0.17441535142750225
2011,12,128221.3,25883.28,58952.09,192305.32,38622.0,326556.0,315048.0,27863.0,0.0812543196339575,342911.0,366334.0,29.0,10863.724137931034,16265.0,1.8876,31.425185981599956,34.06800397245851,0.5354069314208076,0.1075294563111121,0.9091810143216696,0.6667589851388407,0.6701693335404691,0.18052673967099056
